tuned_ls1,tuned_gs0,tuned_s0,tuned_vec,tuned_gs1,tuned_ls0,tuned_s1,compute_time,energy,timeouts,iterations
2,512,4194304,4,4,2,8388608,0.004096,40.31307982127999,60000,10
2,512,262144,2,8,512,2097152,0.013312,40.36809734942815,60000,10
2,64,131072,2,2,16,131072,0.006144,42.19499591893413,60000,10
8,64,16777216,4,1024,32,33554432,0.004096,39.933371446096885,60000,10
32,1024,65536,4,1024,16,8192,1032.183808,126.11676538286208,60000,10
2,512,4096,2,16,4,4194304,0.008192,43.66471740217064,60000,10
1,256,524288,4,8,2,262144,0.00512,42.17601334327791,60000,10
32,1024,524288,4,512,2,524288,0.016544,43.540555701090426,60000,10
16,256,131072,4,32,32,2097152,0.00512,41.6556233734215,60000,10
4,64,1048576,2,64,64,33554432,0.00512,40.60363363101131,60000,10
128,8,16777216,4,128,8,8388608,0.004064,39.99406567868423,60000,10
1,256,2097152,2,2,4,4194304,0.004064,39.43384662164876,60000,10
8,256,16384,2,8,2,4096,4.643808,30.15646016448,60000,10
32,128,16384,2,32,2,16777216,0.00512,41.24913611982301,60000,10
1,128,524288,4,64,1,16384,133.17632,44.969564476700135,60000,10
2,512,4096,4,512,2,16777216,0.111616,41.65279600356696,60000,10
2,8,65536,4,2,2,8388608,0.009216,40.12584924298503,60000,10
8,512,1048576,2,64,16,2,21.216256,31.203397642055887,60000,10
16,128,16384,4,32,32,131072,0.029696,40.779388516084246,60000,10
4,16,33554432,2,256,2,8,656.283648,62.00641460974137,60000,10
4,1024,16384,2,16,1,32,8.843232,34.14531461531661,60000,10
4,512,32768,4,16,1,131072,127.174816,44.86228469427601,60000,10
32,32,2048,4,1024,1,65536,10483.70688,1042.624934908696,60000,10
128,1024,33554432,2,128,4,512,965.7304,73.68530546975742,60000,10
8,2,33554432,2,8,2,33554432,0.003136,42.70951582940283,60000,10
2,256,2097152,4,256,256,33554432,0.00512,40.206253440648,60000,10
1,1024,262144,4,4,1024,16777216,0.013248,42.02456846545618,60000,10
16,64,131072,4,1024,4,524288,0.006144,42.54231205888986,60000,10
16,128,131072,2,64,16,65536,147.371008,41.15793574870032,60000,10
32,128,4096,2,512,4,1048576,0.021504,41.66216866917762,60000,10
16,16,65536,4,512,2,33554432,0.00704,41.86832107975796,60000,10
1,512,2048,4,1024,4,32768,0.485376,30.9859773267984,60000,10
2,1024,4096,2,64,64,4096,0.03888,40.81327978038028,60000,10
8,256,8192,2,512,128,4194304,0.300032,41.67099376620357,60000,10
16,8,262144,2,16,8,16777216,0.009216,39.9424368460924,60000,10
8,8,1024,2,1024,4,65536,0.728064,29.861785063163257,60000,10
64,8,2097152,4,64,4,4194304,0.004096,41.20647380634266,60000,10
16,256,16384,2,32,2,4096,5.417984,29.6142088479324,60000,10
4,64,8192,2,32,64,33554432,0.186368,41.27427511904666,60000,10
4,64,32,4,256,64,8388608,46.871552,32.69581317570754,60000,10
16,32,512,2,32,4,16384,0.367616,32.084266898329,60000,10
64,32,2,4,1024,1,1,129.342432,45.40754528971187,60000,10
32,32,16384,4,256,1,4194304,54154.782848,3403.9443580672178,60000,10
16,16,8388608,2,32,2,16777216,0.003968,43.17479913889464,60000,10
2,128,131072,4,2,64,8388608,0.009216,43.34706676039491,60000,10
16,32,33554432,4,32,8,16,256.623616,41.69423635472668,60000,10
4,128,4,4,16,4,524288,11.528192,30.84176492692001,60000,10
32,256,8192,4,32,1,8192,18.415616,31.96268426623622,60000,10
2,1024,1048576,4,2,32,8388608,0.003904,46.36018461801029,60000,10
16,4,1048576,4,16,4,33554432,0.00512,39.69093126789315,60000,10
1,32,33554432,2,1024,32,33554432,0.00512,41.256055465044575,60000,10
1,1024,128,4,8,32,32,31.601664,31.89518683188,60000,10
4,256,2097152,2,4,2,4194304,0.004064,41.73351722726233,60000,10
2,512,2097152,4,16,64,2097152,0.003968,42.44139485640175,60000,10
16,32,16384,2,512,8,131072,0.027648,42.22601581735599,60000,10
4,1024,16384,2,16,8,131072,0.00512,40.75691354601333,60000,10
1,128,64,2,1024,16,65536,17.6896,30.214960128986863,60000,10
1,128,8192,2,8,8,8192,0.015328,47.69521511121715,60000,10
8,64,4096,2,64,64,2048,1111.827456,84.41182375564375,60000,10
64,512,131072,4,64,2,2097152,0.004096,44.82313482441532,60000,10
16,16,8388608,2,128,16,2097152,607.86688,59.3905892584803,60000,10
2,1024,4,4,8,128,128,53.120832,31.55843659628116,60000,10
16,256,8192,2,16,2,1024,4.570112,31.702497435850617,60000,10
1,64,8388608,2,16,4,512,84.954112,35.54465123828983,60000,10
1,64,524288,4,8,2,2097152,0.004096,40.50637097867043,60000,10
8,128,524288,4,32,16,4194304,0.004096,40.475284039116566,60000,10
4,64,16384,2,256,64,33554432,0.099488,39.59315335381877,60000,10
1,512,2097152,2,16,2,2,34.904064,32.41700499055656,60000,10
4,64,4194304,2,512,32,8,770.06832,89.05443845008514,60000,10
32,4,65536,4,32,2,8388608,0.015296,39.54765357177273,60000,10
4,16,16777216,2,1024,2,16777216,0.007168,39.57598817721816,60000,10
32,1024,262144,4,64,1,524288,108.150784,37.124397031645,60000,10
1,32,262144,4,16,2,524288,0.004096,43.66584819947239,60000,10
256,256,4096,4,256,4,65536,0.013312,39.75026590193854,60000,10
16,128,131072,2,16,8,2048,17.96096,30.620355149015943,60000,10
2,1024,1048576,4,4,8,1048576,0.004096,40.638008144539256,60000,10
1,64,33554432,2,2,16,256,122.269696,34.69206788847798,60000,10
1,64,4194304,2,8,64,8388608,0.004096,41.27946599952263,60000,10
4,512,131072,4,4,16,16384,15.788032,31.44223820034038,60000,10
8,64,16384,2,512,8,8388608,0.017408,39.13736192205874,60000,10
4,1024,16,4,256,1,32768,0.0,6507.713366765898,60000,10
1,1024,4096,4,128,2,8192,0.110464,49.3022234409834,60000,10
2,8,64,4,128,4,256,11.528192,31.93667024060941,60000,10
2,512,128,2,64,64,4096,1.756032,31.55105786952,60000,10
2,1024,32768,4,2,128,131072,0.009216,44.3303177953507,60000,10
16,128,524288,4,128,64,2097152,0.006144,42.46859829187864,60000,10
8,4,128,4,1024,1,262144,0.0,5090.019996188191,60000,10
128,64,524288,4,128,4,2097152,0.004064,44.566148517860846,60000,10
16,256,4096,2,16,1,16384,33.957888,33.78350610520754,60000,10
32,256,65536,4,1024,16,512,1032.382464,126.93085020019372,60000,10
128,32,512,2,128,4,1048576,0.457728,39.35865420472817,60000,10
2,32,256,4,32,32,2048,5.768192,31.477892074002032,60000,10
32,8,2097152,2,32,8,4194304,0.004096,42.84214167154952,60000,10
32,1024,32768,4,32,2,2097152,0.004224,41.80646602822983,60000,10
64,64,1048576,2,128,1,8388608,878.627808,80.43699864867864,60000,10
1,16,256,4,8,2,1048576,0.728064,32.548311229898026,60000,10
32,256,33554432,2,32,16,8388608,1051.24256,80.23115980462636,60000,10
4,64,16384,2,1024,2,8388608,0.021504,43.82877974762863,60000,10
2,64,524288,4,16,8,8388608,0.004096,40.36550362997277,60000,10
128,128,4096,4,128,2,8192,0.009216,42.50416599564679,60000,10
2,64,2048,4,8,1,131072,4128.717824,318.0489913286606,60000,10
4,512,16777216,4,4,16,65536,83.801088,35.572846023325084,60000,10
4,256,8192,2,64,2,131072,0.008192,40.250465499350746,60000,10
1,64,16777216,2,1,64,33554432,0.004064,42.24422388261029,60000,10
16,128,512,4,16,8,512,0.183296,41.5049168743648,60000,10
64,16,1,4,512,1,256,48924.338112,4124.394176486675,60000,10
64,512,64,4,128,4,2048,0.304128,45.12606080284342,60000,10
4,1024,2048,2,64,16,4096,0.021504,41.53567401287248,60000,10
4,512,128,4,64,2,4194304,0.13712,42.76537791043479,60000,10
2,512,32768,2,32,512,2097152,0.078816,41.68266988702088,60000,10
4,1024,32768,2,4,32,131072,0.00512,41.630501525509246,60000,10
4,8,4,4,32,2,256,92.171264,36.40009320490035,60000,10
16,1024,64,2,512,64,262144,16.529408,32.06141934017501,60000,10
4,256,1024,2,1024,4,16777216,0.25184,42.50899652678,60000,10
32,256,4096,2,32,2,4096,0.00624,39.79041813483386,60000,10
4,512,131072,4,4,128,4,40.863744,31.780106091886783,60000,10
2,128,65536,2,8,64,8388608,0.015232,41.12718785616151,60000,10
64,8,65536,4,64,8,1048576,0.029696,41.44392088197567,60000,10
1,64,2048,4,2,2,1048576,0.0256,41.65999708360231,60000,10
16,128,32,2,32,2,262144,0.72704,31.755338103559406,60000,10
1,128,128,4,8,4,8192,0.3696,31.05604265652841,60000,10
16,8,1024,2,512,8,4194304,1.447936,30.414255374523137,60000,10
16,64,524288,2,256,16,33554432,0.004096,42.29509934255398,60000,10
4,128,4096,4,256,8,65536,0.03072,41.2398407526558,60000,10
8,64,262144,2,32,2,16777216,0.004096,40.45025092527741,60000,10
2,128,65536,4,2,16,65536,0.006144,42.6673426195837,60000,10
1,512,4096,2,2,8,131072,0.009216,40.05101387600579,60000,10
4,128,16,4,32,2,1048576,1.473536,31.464132893152907,60000,10
32,4,1048576,4,1024,4,33554432,0.00512,39.9781237144315,60000,10
8,8,2097152,4,8,8,33554432,0.004096,40.97818338355448,60000,10
2,32,131072,2,128,2,8192,126.246912,41.499283489448565,60000,10
32,128,1048576,4,32,2,1048576,0.003072,38.71247275595215,60000,10
1,512,512,2,32,64,2048,0.374624,28.889028300250946,60000,10
1,64,262144,4,64,64,16384,318.130048,48.16625412865856,60000,10
2,1024,8388608,4,32,2,8388608,0.016384,39.837491929755146,60000,10
16,128,65536,4,256,64,2097152,0.022528,42.40858146856802,60000,10
1,256,32768,4,4,8,4194304,0.00512,41.29266346257649,60000,10
16,256,2097152,4,256,2,262144,45.55568,35.32386749601562,60000,10
8,1024,2,2,32,4,1,27.090944,41.74617940599706,60000,10
1,1024,8,2,1,2,524288,0.374784,29.726088004662486,60000,10
16,256,8192,2,16,2,4096,7.556096,31.949340637907408,60000,10
1,4,65536,2,4,4,262144,0.0256,40.89185124822464,60000,10
16,128,131072,2,16,32,65536,370.214912,47.42139777515842,60000,10
8,256,4194304,4,128,2,33554432,0.007072,41.52758898168699,60000,10
1,32,1048576,2,1,16,4194304,0.004096,41.94499523604927,60000,10
4,128,16384,4,16,4,1048576,0.006144,39.85313262814,60000,10
4,128,2097152,4,128,128,2097152,0.004096,40.071095258577245,60000,10
1,128,4194304,2,64,16,33554432,0.004096,40.29265709094883,60000,10
4,128,4096,4,4,2,32768,0.009216,40.52793378777651,60000,10
2,128,32768,4,512,128,8192,1563.403168,146.94281978599702,60000,10
16,64,65536,4,512,64,2097152,0.04096,40.06455113955757,60000,10
4,256,32768,2,4,128,4194304,0.029696,42.81950555753552,60000,10
8,512,8192,4,8,2,512,2.94912,31.417732983997773,60000,10
8,64,4096,2,64,16,128,72.303616,33.56453539186345,60000,10
16,16,2097152,4,1024,16,32,1011.664032,109.39638089351637,60000,10
128,4,1048576,4,128,4,4194304,0.00512,42.1932147663952,60000,10
1,64,2097152,4,32,2,2048,81.654816,38.94126747190568,60000,10
128,1024,65536,4,128,8,524288,0.004096,38.84847583408483,60000,10
64,1024,2048,2,64,16,32768,0.022528,40.486384833114165,60000,10
1,1024,8388608,2,1024,128,33554432,0.016448,38.94740772317999,60000,10
2,512,256,4,2,16,128,0.183296,40.30474492234926,60000,10
64,1024,16384,2,64,16,4194304,0.006144,41.258683363054345,60000,10
2,128,8192,4,8,32,16,33.229824,31.67568983669775,60000,10
64,8,131072,4,1024,8,33554432,0.017408,39.57403121264748,60000,10
8,512,65536,4,8,128,2097152,0.013312,39.283603483152255,60000,10
16,512,4096,2,16,1,2048,2.635648,28.55772814853878,60000,10
1,32,8192,2,1,32,8388608,0.183296,40.52473042979693,60000,10
8,512,33554432,2,16,2,128,464.82432,48.44154750971785,60000,10
1,8,8388608,4,2,2,33554432,0.003072,39.16068207933814,60000,10
1,64,65536,4,1,2,33554432,0.004096,40.47872683412869,60000,10
1,32,1048576,2,4,8,4194304,0.004096,39.89077675761818,60000,10
1,1024,512,4,8,1,33554432,0.0,1224.817202176187,60000,10
8,64,4,4,32,2,4096,11.528288,31.1353095190752,60000,10
2,64,4194304,2,2,8,33554432,0.003968,40.20325518262713,60000,10
1,512,1024,2,32,256,2,20.271968,32.41967022938131,60000,10
4,256,2048,4,4,4,65536,0.014336,47.8096027310826,60000,10
32,128,32768,4,1024,2,1048576,0.008096,40.0710787357042,60000,10
512,4,8,2,512,2,262144,153.361408,36.73597540595532,60000,10
2,512,65536,4,512,2,131072,0.109568,40.5434267955507,60000,10
8,16,2097152,2,256,2,16777216,0.004096,38.14031574454296,60000,10
2,256,2,4,64,128,16384,395.746304,56.15546529452996,60000,10
32,32,524288,4,32,2,262144,0.004096,39.33556224327612,60000,10
1,1024,2048,2,64,32,131072,0.039936,38.69846733210663,60000,10
16,256,64,2,32,2,16,4.861952,29.887248295927648,60000,10
4,4,1048576,4,32,2,1048576,0.004096,41.90805232011375,60000,10
64,4,1048576,4,64,2,8388608,0.004096,39.26429090754628,60000,10
2,1024,1048576,4,128,128,524288,0.00512,39.99808015592941,60000,10
4,256,32768,4,8,256,2097152,0.077856,39.21678660591925,60000,10
4,256,4096,2,4,256,2097152,0.60416,28.74668039712001,60000,10
16,512,65536,2,16,1,256,2.644992,29.3668409609718,60000,10
1,128,131072,4,2,16,1048576,0.00512,40.197354227298526,60000,10
8,2,524288,2,128,2,16777216,0.006144,38.91324836657422,60000,10
8,128,2097152,4,128,128,33554432,0.00512,40.60690687452353,60000,10
1,1024,65536,4,1,4,33554432,0.004096,39.106886121665376,60000,10
8,1024,4,2,32,2,256,1.05984,29.280895499374285,60000,10
1,32,131072,4,1,1,1048576,954.989696,71.92626212048312,60000,10
2,4,16384,4,4,4,8,187.60816,39.73720777214908,60000,10
2,128,1048576,4,256,128,131072,817.501152,82.44701791260215,60000,10
1,128,33554432,2,32,128,16777216,825.240672,66.74216451914991,60000,10
4,16,131072,2,8,16,16,146.276352,35.72334535367211,60000,10
64,64,16384,2,1024,4,33554432,0.01424,40.17920639898288,60000,10
1,1024,1024,4,16,64,4194304,0.09728,40.16544057881882,60000,10
512,16,1,2,512,2,65536,313.119712,44.51336271742738,60000,10
16,256,8192,4,16,8,131072,0.009216,39.28260798975883,60000,10
8,32,4,2,8,2,8,23.0504,29.86294037188848,60000,10
8,64,65536,2,512,2,33554432,0.007168,39.68707297778382,60000,10
8,64,8192,2,64,32,16777216,0.095232,40.04757590256104,60000,10
1,128,128,2,1,8,32768,0.728064,28.473947606426385,60000,10
16,1024,2048,2,16,32,2048,0.031744,38.14172681608672,60000,10
4,1024,1048576,4,32,16,262144,44.230656,32.41283985888229,60000,10
8,1024,65536,4,16,2,262144,0.00512,41.48007285535543,60000,10
32,128,1,2,32,32,32768,626.163712,58.126856915111375,60000,10
4,4,1048576,4,1024,2,8388608,0.00512,39.70691724845258,60000,10
16,1024,2048,2,16,2,4096,0.006144,40.49678251146396,60000,10
1,64,131072,4,64,16,524288,0.007168,38.41766858528247,60000,10
4,16,2097152,2,4,1,2,54.879072,31.23134546090836,60000,10
8,32,524288,4,16,32,8388608,0.006144,38.570082123554485,60000,10
1,32,16777216,4,4,16,32,62.46912,31.61529207885928,60000,10
4,256,8192,4,8,256,4194304,0.30208,39.94369713240582,60000,10
4,4,262144,2,32,2,16777216,0.006176,39.13272849894825,60000,10
8,1024,4096,2,128,4,524288,0.012192,39.32750003147284,60000,10
1,32,16384,2,4,32,524288,0.093312,40.063298507359136,60000,10
16,1024,32768,2,16,8,4194304,0.004096,41.28332698004096,60000,10
64,64,2097152,4,1024,1,16384,104.893344,38.64906309544743,60000,10
1,16,8,4,64,16,33554432,184.336384,38.19735215844308,60000,10
1,1024,4096,4,8,128,33554432,0.049152,39.17676763506803,60000,10
4,32,8192,4,32,1,131072,2128.074752,166.90614954571214,60000,10
256,8,65536,2,256,2,4096,262.868992,40.91774504032999,60000,10
4,32,1048576,4,64,16,33554432,0.004096,40.31699657807887,60000,10
8,256,1048576,4,8,1,2048,27.86816,30.703655307199995,60000,10
2,256,8192,4,2,8,131072,0.009216,39.105904444373486,60000,10
1,128,16,2,16,8,1024,5.768192,30.22599308130339,60000,10
1,256,256,2,256,1,1024,3821.4112,455.3078095303912,60000,10
1,16,4194304,2,256,16,16777216,0.004096,39.52248959397403,60000,10
2,1024,2097152,4,128,8,1048576,0.016384,37.613248944344086,60000,10
2,8,262144,2,1024,8,8388608,0.01024,39.48665576348358,60000,10
8,256,16,4,8,8,131072,2.888672,28.65137637250756,60000,10
4,128,1024,4,16,4,4096,0.04912,40.37877151149478,60000,10
4,16,4194304,2,128,1,33554432,0.0,190.1212050553849,60000,10
1,64,262144,4,8,64,65536,824.911872,63.34108105336106,60000,10
8,4,4096,4,8,2,1,245.961728,40.216963697383456,60000,10
1,128,262144,2,1024,8,65536,2190.84288,232.59692266704656,60000,10
16,512,32768,2,512,1,32768,121.14944,48.604092849566,60000,10
1,512,524288,2,64,4,4,76.878848,36.70536800221717,60000,10
1,256,131072,2,128,1,32768,240.116736,55.36012880906304,60000,10
16,32,1024,4,1024,32,512,1.814528,32.70704004324964,60000,10
4,512,1024,2,8,256,8388608,1.200128,28.535715279279994,60000,10
512,4,33554432,2,512,2,16777216,2866.853888,149.2564762873251,60000,10
8,256,1048576,2,1024,1,4194304,2985.771008,295.2921088496367,60000,10
8,64,32768,2,16,16,4194304,0.015232,41.69215259574708,60000,10
8,1024,16384,2,1024,64,262144,0.124928,39.88148076593209,60000,10
4,2,262144,2,16,2,1048576,0.009216,39.0731200283828,60000,10
2,512,2048,2,16,16,65536,0.026624,38.47939706908938,60000,10
4,1024,1,2,4,4,512,5.964672,30.31525269891,60000,10
1,512,8388608,4,8,16,33554432,0.004064,38.795962264273015,60000,10
1,128,32,2,1,16,4194304,5.76816,29.2774211438874,60000,10
32,256,65536,4,32,2,4096,6.07232,28.84144962051499,60000,10
128,512,262144,4,512,8,2097152,0.00496,39.01536408380471,60000,10
4,1024,2097152,4,4,4,128,17.349632,31.93054261627528,60000,10
32,1024,4194304,2,128,4,1048576,83.186688,34.11840948073017,60000,10
16,1024,4096,2,16,2,4096,0.00512,39.44363160645912,60000,10
4,64,1024,2,512,2,262144,0.137216,40.11335835802551,60000,10
16,512,64,2,512,2,8388608,0.54256,31.44206599162812,60000,10
4,32,16384,4,16,8,131072,0.026496,38.10956689349575,60000,10
2,128,8192,4,16,16,4194304,0.026624,38.01007722213089,60000,10
32,1024,2048,4,64,2,32768,0.007168,40.99201568995199,60000,10
2,512,33554432,2,8,512,64,139.507712,36.697513992727735,60000,10
4,512,16,4,256,8,8,4.289536,35.87802305268299,60000,10
8,256,33554432,4,8,8,8388608,864.827392,63.9239237092723,60000,10
2,128,2048,2,512,64,4194304,0.5376,31.955511391953333,60000,10
8,4,1048576,4,128,4,4194304,0.00512,39.06368672688176,60000,10
1,256,2097152,2,1,256,16777216,0.004096,39.28442700814908,60000,10
16,32,2048,2,512,16,65536,0.372736,28.86549336672842,60000,10
32,256,8388608,2,128,2,8388608,0.004224,39.76511089841624,60000,10
1,64,16384,2,2,8,2097152,0.014336,38.838404361374685,60000,10
4,512,32768,4,8,8,65536,0.004096,40.142943083256775,60000,10
8,1024,131072,4,8,64,4194304,0.004096,39.382868553145975,60000,10
4,16,524288,4,256,4,33554432,0.004096,37.75161671855446,60000,10
16,32,1,4,16,2,64,95.304704,32.802306269429295,60000,10
1,32,8,2,1,4,16384,23.05024,32.336878695304804,60000,10
1,1024,2048,2,8,64,8192,0.049152,38.48647733026119,60000,10
16,512,16384,4,64,64,4194304,0.022528,39.96789475629252,60000,10
64,256,8192,4,1024,8,2097152,0.036864,39.95480400911087,60000,10
32,16,1024,2,256,8,1048576,0.741344,29.62614584132699,60000,10
1,1024,1024,2,1,2,262144,0.007168,39.508668819116416,60000,10
32,128,2048,4,32,2,2048,0.015264,40.8524692341247,60000,10
16,256,32768,2,16,1,128,4.609024,29.041441860394897,60000,10
4,256,4194304,4,64,2,64,77.237248,32.41313275770566,60000,10
1,64,65536,4,512,32,8388608,0.017408,40.5183959932897,60000,10
1,32,2048,2,16,1,4194304,0.0,4637.605972421198,60000,10
8,256,256,2,8,4,8388608,0.09408,44.10684947025448,60000,10
16,4,4194304,2,128,1,33554432,0.0,175.56916771674133,60000,10
16,1024,2048,4,16,2,1024,0.006144,41.45882735412302,60000,10
4,16,262144,4,8,8,131072,0.006144,41.65619494593086,60000,10
4,4,16,4,4,1,1,252.249088,40.670297021081645,60000,10
1,256,65536,2,512,16,2097152,0.018432,39.55010658173957,60000,10
8,256,131072,2,8,8,131072,0.004096,39.86248446456902,60000,10
8,128,1024,2,128,128,1048576,2.39104,29.150376269804067,60000,10
1,128,2097152,4,1024,128,16777216,0.006144,39.70516900662087,60000,10
2,1024,262144,4,2,128,2097152,0.004096,41.05644838534032,60000,10
4,1024,16777216,2,1024,16,33554432,0.029792,41.63761758772222,60000,10
8,1024,64,2,16,4,1024,0.098304,41.21740888368459,60000,10
1,32,128,2,1,8,4194304,2.886656,28.73907724156604,60000,10
1,128,4194304,2,8,8,256,21.974016,30.70072683288204,60000,10
1,1024,33554432,4,1024,32,33554432,0.05632,41.07598788801339,60000,10
4,128,65536,4,8,8,33554432,0.00512,39.18614457400234,60000,10
128,512,524288,4,128,8,1048576,0.004064,41.25509679150927,60000,10
16,32,64,2,256,2,4194304,1.447936,30.575620953308466,60000,10
256,16,33554432,2,1024,4,8,1247.70816,91.17765383670688,60000,10
32,4,32,2,32,4,16384,46.090304,35.042548543265184,60000,10
32,256,2048,4,32,2,4096,0.009216,43.94534734999586,60000,10
32,4,32,2,512,4,16777216,46.093312,31.83217816916668,60000,10
1,256,512,4,1,8,1,4.070368,30.664076256921927,60000,10
64,128,8192,4,64,4,8388608,0.009216,39.83862259285944,60000,10
64,512,8,2,256,2,1024,1.917952,30.978222995352542,60000,10
64,1024,32,4,64,4,4,14.954432,32.03455340474308,60000,10
1,16,4194304,2,128,2,16777216,0.00512,38.75660034530509,60000,10
1,256,33554432,4,4,2,64,461.492352,48.98672062919064,60000,10
2,1024,4096,4,2,1,512,2.080768,31.706848011591823,60000,10
2,1024,8192,2,512,32,4096,1015.4344,133.09917668086206,60000,10
4,32,524288,4,16,4,262144,0.004096,42.9832921473735,60000,10
256,16,32768,2,1024,1,4096,96.973664,37.54870893243998,60000,10
32,256,131072,2,1024,8,262144,0.006144,42.43147695635105,60000,10
2,8,1048576,2,2,4,16777216,0.004096,42.454219511144586,60000,10
1,64,262144,2,1,64,2097152,0.009216,38.63394707629907,60000,10
1,1024,256,4,8,16,2097152,0.098304,41.01997707388,60000,10
8,128,65536,4,8,2,1,7.867392,30.683366193635297,60000,10
2,2,2048,4,32,2,4194304,0.72896,28.855151363690403,60000,10
4,1024,32,2,64,2,512,0.532544,30.14176134519133,60000,10
1,16,16,2,1024,2,131072,69.259264,33.93181204173345,60000,10
8,512,131072,2,1024,16,512,911.572992,111.62665242250272,60000,10
64,512,1048576,4,64,2,1048576,0.004096,43.98668649439998,60000,10
64,128,262144,4,128,4,8388608,0.004096,40.21820423094943,60000,10
64,32,64,4,64,2,4194304,1.447936,30.39397951593236,60000,10
1,1024,128,4,128,2,524288,0.960512,28.83549266263501,60000,10
1,1024,2048,4,32,4,4096,0.021504,39.48877866114783,60000,10
4,128,1024,2,8,2,8192,0.026624,41.465874413153344,60000,10
1,64,524288,2,1024,2,524288,0.05632,40.254781758121794,60000,10
1,64,1024,2,16,4,1048576,0.094208,39.22114176368092,60000,10
16,64,512,2,64,32,512,1.813504,29.253598442498987,60000,10
8,4,65536,2,1024,4,32768,901.138432,81.63404174918915,60000,10
16,128,4096,4,16,2,131072,0.009216,38.47294532299765,60000,10
64,512,16777216,2,64,1,524288,433.18064,47.67625777347998,60000,10
2,256,16777216,4,2,2,2097152,244.55168,41.3202440329852,60000,10
32,1024,16384,2,64,16,1048576,0.006144,40.23107071878152,60000,10
1,256,8192,2,8,16,4194304,0.015232,40.95104774060928,60000,10
4,64,8192,4,8,4,65536,0.015264,39.29765315140506,60000,10
1,2,1048576,4,4,2,2097152,0.00512,39.2107795572212,60000,10
512,128,131072,2,1024,2,131072,0.004096,39.36495871593249,60000,10
1,1024,128,2,16,8,32768,0.13824,39.99969803817565,60000,10
64,512,262144,4,64,4,33554432,0.004096,39.2859962510843,60000,10
256,16,1024,4,256,2,256,190.218144,37.90740058725903,60000,10
1,256,32768,2,16,256,2097152,0.049152,40.06081529597712,60000,10
8,1024,32,4,32,2,256,0.13824,39.39391466655794,60000,10
8,256,128,2,8,4,8192,0.183296,38.340161988886365,60000,10
32,32,262144,4,128,32,8388608,0.013312,40.7881487890997,60000,10
128,1024,524288,4,1024,8,1048576,0.006144,38.40313285139446,60000,10
32,16,262144,2,256,8,64,250.218496,44.755779672252224,60000,10
2,4,524288,4,128,2,16777216,0.00512,38.89588271779031,60000,10
1,1024,1048576,4,64,8,2097152,0.016384,38.844240212016366,60000,10
1,16,262144,2,1024,4,4194304,0.011392,38.35045628157442,60000,10
2,64,8192,2,2,16,32768,0.048128,38.51611512129093,60000,10
16,512,4096,2,16,2,512,2.837504,29.791964445920005,60000,10
32,32,1024,4,512,2,1,54.437888,34.62792345902983,60000,10
1,128,131072,4,16,16,8388608,0.00512,40.13795797757464,60000,10
32,32,256,4,64,2,128,0.36864,30.20572599812192,60000,10
8,1024,8192,4,256,4,4194304,0.017408,40.87475890378683,60000,10
64,128,512,2,512,8,32768,0.30208,40.5428858194047,60000,10
64,64,2048,4,64,2,1024,0.026624,40.16039024173136,60000,10
8,128,16384,4,8,16,131072,0.015232,39.30794495262655,60000,10
512,64,131072,2,512,2,4194304,0.004096,40.707299929657125,60000,10
1,32,2097152,2,64,32,16777216,0.004096,40.13068688159397,60000,10
1,1024,262144,2,1,8,65536,4.632544,28.690764782561192,60000,10
8,256,1024,4,16,2,131072,0.01536,38.69658713299637,60000,10
64,128,131072,2,1024,1,65536,63.832064,35.84458918000611,60000,10
1,128,2048,4,8,4,1048576,0.026624,41.96553931936148,60000,10
16,1024,1024,2,16,8,65536,0.01536,38.064346180823264,60000,10
4,1024,1,2,8,32,32,47.679488,31.562571854662963,60000,10
1,1024,64,2,1,16,4194304,0.36864,28.583085793084315,60000,10
2,512,1048576,4,32,4,2097152,0.007168,40.33485379707452,60000,10
8,512,16384,4,32,8,1048576,0.00512,39.4792182435676,60000,10
4,8,8192,4,32,2,8388608,0.048128,39.68643974272391,60000,10
16,256,2048,2,512,2,524288,0.022368,42.46350492533536,60000,10
64,1024,1048576,4,64,8,4194304,0.004032,39.87473820830819,60000,10
1,1024,128,4,1,2,524288,0.027648,37.35325352545429,60000,10
4,1024,2048,4,4,2,4096,0.006016,39.58569373913645,60000,10
8,64,1024,2,128,8,524288,0.184192,38.505394738647766,60000,10
1,64,262144,4,128,8,16777216,0.006144,38.76449038501335,60000,10
8,128,64,2,16,4,4096,0.730112,31.43219229112753,60000,10
8,128,2048,4,64,16,1024,0.094016,39.67486457601652,60000,10
32,128,1024,4,64,4,524288,0.048992,39.01784828441634,60000,10
16,128,256,2,512,8,8388608,0.538624,29.39608470150039,60000,10
4,1024,8192,4,64,16,2097152,0.009216,38.75975205941925,60000,10
2,1024,256,4,2,1,2048,65.589248,35.29442144881518,60000,10
8,256,32768,4,8,8,256,6.011904,29.5529638956048,60000,10
1,8,128,2,32,8,32768,11.527168,29.457928759665,60000,10
8,16,33554432,2,1024,8,16777216,1409.0168,111.15955571973431,60000,10
1,256,1048576,2,32,8,4194304,0.00512,39.3212150766182,60000,10
4,256,16777216,4,16,2,524288,234.184704,42.82036061933286,60000,10
4,1024,65536,4,16,64,16777216,0.00512,38.91518933981374,60000,10
16,8,1048576,4,64,2,16777216,0.004096,39.65582803332171,60000,10
